id,texte,note,label
51,"j’ai acheté ce téléphone il y’a un mois. Depuis la batterie est passée à 93% de ses capacités. Autrement dit elle dure une demi journée. L’appareil photo n’est pas reconnu. Le grand angle a disparu car Apple « ne reconnaît pas la pièce ». Pareil pour l’écran, etc. AUCUNE pièce de l’iPhone n’est officielle. Ce vendeur rachète des pièces bas prix et inefficace pour reconditionner ses téléphones. Plus jamais j’achèterai ici.",1,négatif
52,"Au top , bon téléphone , livraison rapide",4,positif
53,Reçue depuis décembre jusqu’ici rien à dire fonctionne correctement juste la localisation qui ne va pas je comprends pas,5,positif
54,"Une fois réceptionné il n’a m’a fallu que quelques minutes pour comprendre que le produit était reconditionné avec des pièces de très mauvaise qualité. Un écran peu fluide, un appareil photo de basse qualité et un châssis d’iPhone 16 avec un bouton tactile alors que c’est un iPhone 13 Pro ??? Très déçu de mon expérience reconditionné. Heureusement j’ai pu renvoyer le produit et Cdiscount m’a remboursé rapidement",1,négatif
55,"Je n’ai eu aucun soucis lorsque j’ai récupérer mon nouveau téléphone. J’aurai aimé qu’on nettoie la vitre avant car on voyait certaines traces, j’ai tout tester pour voir si il n’y avait aucune défaut et il y avait juste la caméra avant et arrière qui me faisait des effets étranges puis le lendemain matin tout est redevenu à la normale. Pour le prix proposé je trouve que c’est une bonne affaire.",5,positif
56,J’ai reçue le produit depuis 5 mois tout est parfait pour le prix j’ai rien à dire. La batterie tient toute la journée l’écran est parfait. Les accessoires aussi je vous le recommande à fond,5,positif
57,"Au début c’est très bien malgré quelques problèmes de tactile, même si l’état de la batterie était seulement à 86%. Après un mois d’utilisation l’état de la batterie est désormais à 84%. Je trouve que c’est très rapide je n’aime pas cela. J’aimerai le retourner et être remboursé. Mauvais rapport qualité prix",2,négatif
58,"L'arriere du téléphone s'est effrité petit à petit, on voit le cuivre. 7 mois d'achat...",1,négatif
59,Commander le lundi 6 janvier reçu le vendredi 10 janvier à cause de chronoposte Et leurs retards quotidiens | téléphone incroyable rien à dire il et comme neuf batterie 100% pour l’instant aucun problème avoir dans le temps !,5,positif
60,Produit s'éteint tt seul dès la 1ere journee,1,négatif
61,Excellent état reçu comme neuf batterie 100% écran sans rayures dos pareil je recommande reçu en 2 jours super achat (À voir avec le temps si la batterie tient),5,positif
62,"Mon fils l'a eu en cadeau de Noël. Il en est ravi. Il manque juste le bouton pour le mettre en silencieux. Mais après contact on nous a proposer de le retourner pour SAV. Bien entendu, mon fils a refusé vu qu'il l'utilisait déjà (transfert données...). Mais on apprécie la réactivité. Fonctionne parfaitement état impeccable pour un reconditionné. Je recommande le vendeur",5,positif
63,Le téléphone s’éteint toute les 3 minutes inutilisable des la première utilisation,1,négatif
64,"Reçu rapidement. Écran changé, comme neuf avec verre trempé Batterie changée,neuve C'est mon premier reconditionné, je ne suis pas déçu. Je recommande ce vendeur++++ merci",5,positif
65,"Livraison rapide, bonne communication",5,positif
66,N’acheter pas ce téléphone soit disant « parfait état » la batterie ne tien pas une tournée il tien à peine 5h le téléphone s’éteint d’un coup des fois pour ne plus se rallumer la carte SIM n’est pas détecté et demande à remettre le code tout le temps n’acheter surtout pas s’il vous plais c’est un conseil j’ai lu tout les avis qui disais la meme chose et malgré sa je les pris je regrette sincèrement !,3,neutre
67,"Le rapport qualité prix et vraiment impressionnant ! Je l’est reçu ce matin, la batterie et d’origine (100%), l’écran également est d’origine ainsi que les 3 caméras !! À ce prix c’est vraiment très rare et à vrai dire je suis bluffé (non je ne suis pas payer ;) Le prix est moins chère que tout les autre site de reconditionnement et pour le coup vraiment au dessus de ce qui se fait chez les conçurent. (A noter le verre tremper est poser directement sur le téléphone qui n’est pas d’excellente qualité mais fait l’affaire)",5,positif
68,décus au bout de quelque heure le tel fonctionne deja plus,1,négatif
69,"Le téléphone est obsolète après 3 mois d'utilisation, il ne détecte la carte sim que parfois, ce qui ne permet plus ni d'appeler ni d'envoyer des messages ni avoir accès à ses données mobiles, seule possibilité, avec du wifi pour aller sur le net. Selon notre réparateur, cela vient de la carte mère et ça n'est pas réparable....j'attends des nouvelles du vendeur pour faire fonctionner la garantie.",5,positif
70,"Téléphone acheter fin juillet , nous sommes en décembre depuis 1 mois la batterie ne marche plus , le téléphone s’éteint à 98% . La batterie a même explosé à l’intérieur de mon téléphone ce qui qui fissure le téléphone et décoller l’écran , rien ne va depuis l’achat le téléphone a tenu même pas 1 mois sans problème .",1,négatif
71,Fais gaffe j’ai commandé un iPhone même pas 3 mois en panne de micro envoyer pour réparer il reste plus qu’un mois et me voler mon chargeur franchement c’est la galère avec,2,négatif
72,Téléphone similaire au neuf Aucune rayure Écran nikel Batterie 100% Vendeur sérieux envoi rapide Merci,5,positif
73,"Vraiment pas trouvé de défaut. C est du neuf ou presque. En tout cas un prix très contenu, pour un iPhone vraiment parfaitement reconditionné. Batterie 100% et câble inclus",5,positif
74,Très bon vendeur à l'écoute et réactif,5,positif
75,Très bon article conforme aux détails fournis sur ce site. Seul bémol : pas de prise fournie mais seulement le câble.,5,positif
76,"Je suis plutôt du genre exigeant et là, pas de critiques possible, on le croirai neuf !!! Franchement, c’est top, je ne suis pas déçu. Ils ont décrit cet IPhone en excellent état, moi, je vous dis qu’il est en parfait état. Merci",5,positif
77,"Super téléphone rien à dire batterie , remise à 100% et conforme à l’article mise en ligne ; excellent état et superbe qualité photo . J’ai était étonné car le vendeur a posé une vitre de protection et fournis une coque . Parfait ??",5,positif
78,ne surtout pas acheter j’ai reçu le téléphone avec 95% au bout de moins d’un mois il est passé à 91% je souhaite un remboursement,1,négatif
79,"Très heureux d’avoir reçu mon iPhone 13pro avant la date prévue ! L’aspect est vraiment bien et sans rayures, le transfert de données avec l’ancien téléphone, prise en main rapide. Très satisfait de mon achat en espérant que cela dure aussi longtemps que son prédécesseur reconditionné….6 ans ! A+",5,positif
80,Tout est parfait ! Bien emballé iPhone impeccable comme neuf aucun défaut Vraiment rien à dire,5,positif
81,Batterie a 100% Zéro defaut d aspect.... Tarif très attractif ..... PARFAIT .... Merci,5,positif
82,Une caméra sur les 3 est factice attention. Malgré ca correct pour son prix. Je changerai moi meme la caméra,2,négatif
83,L’état de la batterie descend très rapidement malgré le fait qu’il n’y est aucunes applications qui réquisitionne beaucoup d’énergie. La livraison était rapide et assez bien emballée. La caméra fonctionne pas très bien (filtrage flou sur la caméra arrière). Déçu.,2,négatif
84,Gros problème je recommande pas !,1,négatif
85,Tres bon rapport qualité prix,4,positif
86,Batterie déjà à 90% en 5 mois sur les 100% au départ. Je vous le déconseille fortement.,1,négatif
87,"Appareil en excellent état, batterie à 100% c’est top. Parcontre j’aurais aimé savoir avant d’acheter l’appareil qu’il provenait des US… car la connexion au réseau est différente.",3,neutre
88,Comme neuf avec 100% de batterie,4,positif
89,good mais vu le prix certain accesoirs devrai y être ajt,4,positif
90,"J’ai bien reçu mon téléphone, la date prévue produit nickel, je recommande",4,positif
91,Le téléphone est en très bonne qualité mais le chargeur ne marche plus au bout d’un jour je suis vraiment déçu et je n’ai pas d’autres chargeur donc c’est vraiment problématique !,4,positif
92,"Colis reçu en 1 jour à peine. Produit comme neuf, avec une coque et même le verre trempé déjà présent sur le téléphone. A voir avec la suite, mais c'est un très bon début!",5,positif
93,"Problème de connecteur de chargeur, fini le reconditionner depuis ce jours je préfère rajouter pour acheté un neuf",1,négatif
94,Produit conforme à sa description en très bonne état aucune rayure. Juste un point qui me semble dommage je pense que la prise secteur devrait être livré avec le téléphone.,4,positif
95,Je suis très satisfait de cet iphone reconditionné batterie à 96% ce qui est très correct pour un modèle occasion,5,positif
96,Parfait je suis très satisfait,5,positif
97,Bonjour je reviens vers vous pour vous informer que je ne suis pas très content de l'achat que j'ai fait avec vous. Tout simplement parce que les téléphones achetés n'ont pas tenus plus de 2 mois. Le 13 PRO est HS (hors service) au bout d'une semaine et le deuxième iPhone vient de rendre l'âme. Pour le prix des téléphones je suis vraiment déçu. Je ne vous recommande pas du tout et attire l'attention des autres clients. Cordialement,1,négatif
98,Une petite rayure Produit acceptable,3,neutre
99,Livraison rapide produit conforme nickel,5,positif
100,Bonjour ma fille n’est pas contente de son achat au bout de meme pas 3 mois d’achat . La batterie a perdu 15% de sa capacité et la qualite de l’appareil photo n’est pas ouff n’ont plus . Appareil très mal reconditionné. Signaler a C discount s’il y a une garantie sur l’appareil . Deçu,2,négatif
101,"La caméra fait des bruits bizarres, tremble !!",1,négatif
102,reçut comme neuf super content de l'achat,5,positif
103,En très bonne état et la batterie n'a aucun problème la camera filme tres bien reçu le 17,4,positif
104,Téléphone bien reçu avec livraison rapide commande vendredi arrivée Lundi juste un problème sur le point relais qui m’a était changé mais cela est chronopost téléphone état de batterie 100% écran et face arrière niquel bref acheté et fonce,5,positif
105,"Le téléphone est en parfait état, comme précisé dans l'annonce. Il fonctionne très bien. Vendeur fiable.",5,positif
106,Très bon produit livraison rapide 4jour,5,positif
107,Au bout de 2 minutes on entend plus bien interlocuteur,1,négatif
108,je l’ai prit en parfait état et m’attendais donc à avoir au moins une batterie à 90-95% mais reçu avec seulement 86% des capacités de la batterie,3,neutre
109,"J’ai acheté cet appareil qui va me servir surtout pour la création de contenus. Entièrement fonctionnel, coque offerte, mais manque de vitre de protection, mais j’ai pu en acheter un moins cher au centre commercial! Téléphone plutôt neuf que reconditionné, j’ai vérifié le numéro du modèle, la lettre commence par un M. Selon Apple, si la lettre du numéro de modèle commence par un F, cela veut dire que l’appareil est reconditionné, M pour dire qu’il est neuf. J’ai vérifié et il commence bien par un M. Commande impeccable, et reçue dès le lendemain! Je recommande!!",5,positif
110,ne surtout pas acheter ! téléphone acheter il y a 2 mois batterie déjà morte reçu a 100% maintenant 85% a fuir !,1,négatif
111,"J’ai acheté cette iPhone il y a même pas 2 mois , lorsque je l’es reçu l’état de la batterie étais à 100% mais aujourd’hui je lui aller voir l’état de batterie et elle étais à 88% je ne l’utilise pas toute la journée. J’ai l’impression de mettre fait arnaquer je ne le recommande pas du tout, ayant déjà eu des iPhone ce n’est pas normal !!!!",1,négatif
112,"Je suis réellement choqué, la batterie maximale est à 100%, aucune fissure, le téléphone est impeccable et il est arrivé en seulement 4 jours. Maintenant il reste à voir sur le long therme. Comme rien n’est totalement parfait, je mets 4 étoiles.",4,positif
113,Très bien Belle. Téléphone,4,positif
114,Très bon téléphone qualité tu prix très bien je recommande,5,positif
115,"A voit dans quelques temps mais envoie rapide, tel en excellent état. Tout ok pour le moment.",5,positif
116,Navigation rapide le produit est de bonne qualité aussi,5,positif
117,"Produit acheter chez le revendeur Ateck, iPhone 13 Pro : État neuf Zéro rayure Châssis zéro trace ni même micro rayure Écran zéro micro rayure Produit limite neuf sorti de chez Apple Batterie 100% Emballage au petit soin Écran de protection fourni ( un grand merci ) Que dire de plus. C'est magnifique",5,positif
118,Rien à dire au top? tout est nickel,5,positif
119,Tout est parfait sauf là couleur,4,positif
120,Parfait comme neuf je recommande l’achat ?,5,positif
121,Très contente de mon achat je recommande !,5,positif
122,Je suis très contente de mon achat . Aucune rayure très joli,5,positif
123,"Produit conforme, excellent état, batterie à 100%, aucune trace d’usure sur un iPhone 13 Pro reconditionné en excellent état. Top.",4,positif
124,Je souhaite changer mon iPhone 13 Pro en 13 pro max car celui-ci est un peu petit à gérer,5,positif
125,"Bonjour , Au début j’ai reçu le téléphone le son fonctionnait pas j’allais le renvoyer mais finalement il a fonctionné donc je suis contente sa fait 2 semaines que je l’ai meilleur achaaat",4,positif
126,"les elements changés ne sont pas EQUIVALENT au produit d origine. Les caracteristiques non conservé. en litige, ne veut rien entendre",1,négatif
127,J'ai acheté iphone 13 pro en exellente état bien dommage la batterie elle tient pas le coup donc je vous conseille de vérifier vos batteries merci je suis déçu.,1,négatif
128,Parfait je recommande,5,positif
129,Batterie à 100 % nikel,4,positif
130,Rien à redire le téléphone est comme neuf avec 100% de batterie,5,positif
131,"Descriptif conforme au produit, reçu comme neuf en temps et en heure. Produit reçu avec sa coque et chargeur d'origine.",5,positif
132,"Produit comme neuf avec qualité de batterie à 100%. Emballage soigné et surprise le téléphone est livré avec coque et protège écran. Donc pour le moment, ce produit est parfait",5,positif
133,Très bon tel il marche bien la batterie se dégrade un peu vite à mon goût par contre,5,positif
134,Fonctionne parfaitement depuis l achat,5,positif
135,Livraison rapide rien as dire,5,positif
136,J’aime beaucoup mais je croyais que c’était plus grand. J’ai adoré la rapidité de la commande. Vous êtes top top bravo,5,positif
137,"Reconditionnement impeccable. État extérieur parfait, pas une rayure. Totalement fonctionnel. Il était signalé en excellent état et c’est confirmé. Batterie à 100%. Le transfert des données depuis mon viel Iphone s’est effectué sans problème, directement d’appareil à appareil, sans cablage ni recours à internet. Je recommande",5,positif
138,franchement un super beau téléphone pour le prix il es parfait je vous conseille de l’acheter surtout l’état de batterie est de 100% aucun bug comme un iphone neuf juste je l’ai reçu un peu tard appart sa c’est tout y compris un chargeur voilà voilà,5,positif
139,Bon produit Je recommande.,5,positif
140,iPhone acheté reconditionné comme neuf et c’est vraiment le cas.tout fonctionne parfaitement l’échange de données avec mon ancien iPhone s’est très bien passé.j’ai pu également constaté que les pièces changées sont bien d’origines Apple (menu général + information) que du positif je conseille vraiment ce vendeur.,5,positif
141,Rien à dire pour le moment c'est nickel,4,positif
142,Parfait je vous le conseille à 1000000%,5,positif
143,"Le téléphone est neuf aucune égratignure, par surprise la batterie est a 100% ! franchement rien à dire je recommande. J’espère qu’il tiendra longtemps :))",5,positif
144,Content de cet iPhone 13 Pro marche très bien livré avec une batterie neuve à 100% plutôt content à voir comment il vieillit dans le temps Petit points négatifs malheureusement il y’a une trace de colle autour de l’optique de l’appareil photo que l’on voit légèrement mais cela est normal puisqu’il est reconditionné en excellent etat. J’aurais tout de même préféré que cela soit plus discret,4,positif
145,"Il est comme neuf. Je ne savais pas que le 13 pro était aussi petit, pas grave je vais faire avec. Sinon super produit.",5,positif
146,"Nous sommes actuellement a bientôt 4 mois que j'ai reçu mon iPhone commandé sur cdiscount et il est top ! Reçu a 95% la batterie. Ce qui est pas mal. J'ai juste trouvé dommage que le chargeur qu'était donné à duré 1 mois. Et le carreau arrière de mon téléphone s'est cassé à la première chute. Très fragile ( ça reste de ma faute quand-même ). L'iphone 13 pro est fluide, bonne lumière, pas trop petit, l'appareil photo est extraordinaire !!! C'était ma plus grande attente !!! En clair, je recommande cet iPhone 13 pro ?",5,positif
147,Satisfait de l’achat le produit est comme neuf aucune égratignure content de mon achat,5,positif
148,"Téléphone arrivé en parfait état, 3 jours apres le vitre arrière se fissure sans chute. Téléphone dans la poche et quand je l’ai sorti la vitre était fissuré",1,négatif
149,Bonjour j'ai acheté la iphone 13 pro pour ma fille son anniversaire elle voulais le me que sa grand sœur je les trouve beaucoup mien cher j'ai cdiscount je les allumé sa marche Je recommande,5,positif
150,Le téléphone fonctionne très sauf le flash qui marche pas mais sur l’appareil photo le flash fonctionne parfaitement alors bon…,3,neutre
151,"Pour un cadeau, personne très contente",5,positif
152,"L'iphone est arrivé en 1 jour seulement, il est en parfait état, on ne pourrait même pas voir la différence entre un neuf et ça. Sa batterie est à 100%, il est livré avec chargeur et verre trempée pour une protection de l'écran, c'est absolument niquel!! merci",5,positif
153,"j’ai commandé cet iphone en février, la batterie était déjà très abîmée le téléphone ne tenait même pas quelques heures, je suis toujours obligée d’avoir une batterie externe sur moi. l’arrière de l’écran est très fragile. j’ai du plusieurs fois aller le faire réparer ce qui revenait plus cher que le téléphone en lui même. très déçue les appareils reconditionnés sont très mauvais",4,positif
154,"Qualité du téléphone reconditionné à neuf, je m’attendais pas du tout à cela, très surpris et satisfait.",5,positif
155,Le téléphone et nickel il marche hyper bien ça en vaut la peine du coup je suis très satisfait de mon achat mais juste quand on achète le téléphone la batterie a 90% mais sinon tout fonctionne bien,5,positif
156,"produit conforme a ce que j'avais commandé. l'excellent état est bien respecté, le téléphone est nickel. batterie impeccable. vendeur et emballage très sérieux. rien a dire de plus",5,positif
157,iphone comme neuf merci,5,positif
158,"L'iPhone est très bien, ce que je n'ai pas aimé c'est la batterie à 88%, tout le reste va bien",4,positif
159,J’ai bien cet iPhone 13pro,5,positif
160,Je suis ravis de mon achat très bon produit comme neuf la batterie est a 100% livré avec un chargeur verre trempé. Je recommande fortement. +++++?,5,positif
161,Envoie rapide bien emballé bémol capacité de la batterie 85% un peu déçu,5,positif
162,Ma fille est très contente,5,positif
163,Je suis très satisfaite de mon achat !,4,positif
164,Le téléphone m'est arrivé comme neuf + il avait déjà une protection d'écran. Je recommande.,4,positif
165,"Iphone 13 pro, très fonctionnel et très réactif dans les menus et design très sympa avec 3 caméra, c mon 2 ème iphone toujours satisfait de apple.merci.",4,positif
166,"Merci pour votre rapidité, produit conforme rien à dire",4,positif
167,"Jai commandé un iPhone 13 pro en excellent état. l'état extérieur est très bon, il n'y a aucune marque. il est livré avec un câble de chargement, batterie 92 %",4,positif
168,iPhone reçu dans les délais. Appareil comme neuf et batterie 100 %.,5,positif
169,Rapidement expédié et reçu en temps et en heure merci beaucoup,5,positif
170,"J'ai commandé un iPhone 13 pro en excellent état. l'état extérieur est très bon, il n'y a aucune marque. il est livré avec un câble de chargement, batterie 89%",5,positif
171,"Produit livré rapidement. Batterie à 100%, à voir dans le temps. État impeccable.",5,positif
172,C'est la première fois que j'achète un téléphone sur cdiscount et je suis satisfaite! J'ai reçu le fil du chargeur et la batterie du téléphone est a 88% je mattendait à plus vu que il ets reconditionne en excellent état,4,positif
173,Très bon téléphone dans l’ensemble mais attention !! la batterie se décharge très vite acheter en excellent état. J’ai des doutes sur un potentiel changement de batterie… acheté Il n’y a même pas un mois à 100 % de capacité de batterie. Je viens de descendre à 98 %.,4,positif
174,"Je reçu 5jours après avoir commandé, il est arrivé en parfait état. Rien à dire les fonctionnalités marche à la merveille. Le telefone propre, sans rayures, rien, nada, le rien du tout. Après faut savoir que quand j’ai acheté le téléphone j’ai acheté Perfectement parfait",5,positif
175,"Pour un état excellent, la batterie se décharge très vite ce qui n'est pas normal je trouve.",3,neutre
176,Je suis assez content de l’achat mais j’ai quand même choisi l’option excellent état et la batterie est à 91% !? Tandis que dans les avis je vois des personnes avec 100% de batterie à l’arrivée du téléphone. Comment y remédier du coup ???,4,positif
177,Il finition très bien,5,positif
178,"Très bon produit, avec une performance incroyable ! En excellent état comme neuf.",5,positif
179,Mon fils est très content très beau téléphone nickel mais en l'ouvrant n'avais pas de batterie charger pas grave on la mis en arrivant rapidement charge merci beaucoup,5,positif
180,"J'ai acheté l IPhone 13 pro pour ma femme , elle a du mal à entendre ses interlocuteurs et fonctionnement très mal je suis un peu dessus.",4,positif
181,Téléphone parfait ça marche super bien sauf la batterie est à 91% sinon c’est excellent ??,4,positif
182,"Je suis très satisfait de mon achat !! J’avais déjà commander un iPhone 12 mini et maintenant un iPhone 13 Pro . Le produit est comme neuf , sans rayures en parfait état arriver avec une boîte solide . Je recommande ce vendeur !!!",5,positif
183,Merci beaucoup très bien,5,positif
184,Très bon produit. Je suis entièrement satisfaite de cet achat. Livraison dans les temps.,5,positif
185,Bien reçu. Cependant la batterie était à moitié vide. Sinon tout a l’air ok. À voir avec le temps. Merci pour la coque c’est gentil de votre part. Pour le réceptionner je vous conseille les points relais. Ma sœur s’est faite voler l’iPhone 15 par le livreur de Chronopost. On a fait le nécessaire pour obtenir réparation.,5,positif
186,Se téléphone et pour l anniversaire de mon fils acheté reconditionner il et comme neuf c'est super merci à vous tous,5,positif
187,"Je suis très satisfait pour l’instant je suis à 93%,la qualité est formidable",5,positif
188,Le téléphone est tombé une fois l’écran se complètement décollé,5,positif
189,iPhone reçu en parfait état de fonctionnement et visuel. Batterie à 94% de capacité. Un iPhone 13 Pro comme neuf à moins de 600e ! Livraison dès le lendemain de la commande. Livré uniquement avec un câble de chargement.,5,positif
190,Apple iPhone 13 Pro de bonne qualité très satisfaite,4,positif
191,COMME NEU AVEC 100% DE BATTERIE,5,positif
192,"Telephone, plutôt en bon état par contre très déçu au niveau de la batterie qui annonce 90 % alors que les autres clients indique avoir reçu des téléphones avec du 98 95, à savoir que j’ai demandé un produit comme en excellent état Produit reçu dans un emballage discret avec un câble d’alimentation, absence de chargeur,",2,négatif
193,"Téléphone arrivé en 2j, aucune rayure, niveau batterie il est à 98%, tout marche très bien, je suis très contente",5,positif
194,Téléphone reçu avec une batterie à 100%. Fonctionne bien pour le moment,5,positif
195,"Téléphone dans état irréprochable, pas une rayure ou autre. Petit bémol qui ne gêne pas tant que ça, la batterie est à 91%.",5,positif
196,"Ma fille est ravie ? Pour l'instant, ça fonctionne très bien Seul chose, falait mettre une petite protection sur l'écran. Merci quand même parce que ça fais le bonheur de ma fille qui voulait tellement un plus grand téléphone.",4,positif
197,"Produit conforme à,la description, livré dans les délai, Top !!!!",5,positif
198,Je suis déçu batterie à 90% et je n’entends rien dans le téléphone lors d’appel je veux que le téléphone soit changé !!,2,négatif
199,"Téléphone reçu en 4 jour en parfait état, Avec un pourcentage de batterie à 100% rien n’a dire Je suis ravi de cette achat. Merci au vendeur .",5,positif
200,Le téléphone et parfait il et comme neuf on dirais qu’il sort du magasin batterie à 100% Je suis très contente de mon achat merci,5,positif
201,Un petit défaut sur le bas de l’écran mais cela ne dérange pas du tout et ne change pas sa fonctionnalité. Je vous recommande ;),4,positif
202,Je suis trop content reçu en 1 jour avec la capacité de batterie a fond et le téléphone est comme neuf aucune rayure,5,positif
203,On m’entend pas bien quand je suis au téléphone et l’écran beugue un peu car parfois je suis obliger d’appuyer plusieurs fois sur l’écran,1,négatif
204,Rien à dire excellent produit,5,positif
205,"Portable conforme à l’annonce, état comme neuf, sans rayures. RAS, très satisfait",5,positif
206,"Très content de mon achat, après vérification du numéro de série le téléphone avait moins de 3 mois d'utilisation (surement un retour client) ainsi qu'une batterie à 100%. Vendu en état ""excellent"" et 200€ moins cher que du neuf alors que demander de plus. Attention il faut bien faire attention à ce que ce soit vendu par Cdiscount !",5,positif
207,Très jolie téléphone bonne était malheureusement j’ai du le rendre car je voulais un pro max,4,positif
208,produit propre excellent utilisation,5,positif
