id,texte,note,label
142,"Excellent téléphone, ras",4,positif
143,Bonjour la marque de téléphone e et bien mais le. Problème est la batteries en 1 minutes jais -4 pourcent,4,positif
144,"Iphone en trés trés bon état, rien à redire tant sur l'envoi que sur la qualité du produit. Tres satisfaite",5,positif
145,Reçu rapidement bien protéger et packaging boîte celer avec du plastique comme neuf le téléphone cependant à bie. Dès traces de rayures mais ne gêne en rien son fonctionnement pour la te u'e de batterie trop tôt pour évaluer. Mais je suis satisfait de mon achat,3,neutre
146,"L’iPhone 12 reconditionné est en excellent état, j’avais un peu peur, vu certains commentaires. Très contente de la commande, arrivée très vite.",5,positif
147,"Bonjour, très contente de mon achat, niveau qualité prix très bien, par contre il me met dans mes réglages une notification « écran non reconnu » et je n’arrive pas à l’enlever. Merci pour votre réponse ?",5,positif
148,"Reçu rapidement.Au premier abord pour l’avoir simplement déballé pour contrôler ce dernier,étant donné que c’est un cadeau pour Noël,je dirais super à voir pour le reste fonctionnements et batterie dans le temps.c’est pour cela que je mets simplement 4 étoiles",4,positif
149,Téléphone en exelant état rien à signaler,5,positif
150,le vendeur a envoye le iPhone sans le chargeur mais juste le cordon et ce cordon on ne peut pas le brancher sur un éprise usb franchement pas cool !!,1,négatif
151,"J'ai acheter l'iphone 12 il y a 5 mois il fonctionnais parfaitement bien mais cette nuit il a eu un problème il ne veux désormais rien savoir, en espérant qu'il sois pris en garantie sinon je devrais racheter un autre téléphone.",2,négatif
152,Cet article reconditionné semble parfait,5,positif
153,Le téléphone à de nombreux bug.,3,neutre
154,"Livraison rapide, conforme à la description",5,positif
155,iPhone acheté pour mon frère. Fonctionne très bien depuis 1 mois. Même mieux qu’espérer ! Je recommande,5,positif
156,"Très bel article, envoyé dans les temps,il fonctionne super bien je vous le conseille",5,positif
157,bon produit merci cdiscount je recommande,5,positif
158,"C'est pour ma fille, il est super rien à dire pour le moment. J'ai reçu la livraison du téléphone à l'avance",4,positif
159,Un peu hésitant au début mais rien à dire RAS le téléphone est nickel pour un reconditionné,4,positif
160,Il est arrivé comme sur la description comme neuf sauf un problème avec le Face ID mais sinon nickel,5,positif
161,Tout était parfait batterie a 100% très satisfaite,5,positif
162,la batterie n'est pas a 95% comme l'indique le telephone. Mais de 79%.,1,négatif
163,Je recommande cet article bien reçu dans les temps,5,positif
164,Produit conforme au descriptif. État cosmétique parfait. Fonctionnalités ok. Livraison rapide,5,positif
165,Top en très bonne états fonctionnelle le seul bémol pas dechargeur complet,4,positif
166,mon fils est très content de son cadeau d anniversaire et une livraison avant la date très rapide,5,positif
167,Téléphone reçu en temps et en heure En parfaite état une batterie à 100% Une couleurs comme sur la photo Rien à dire nickel,5,positif
168,"Bien emballé, conforme à la description, batterie à 100%. Aucune rayure en excellent état. Je recommande vivement !",5,positif
169,"iPhone en très bon état, et bon rapport qualité prix ! Je recommande !",4,positif
170,"J'ai commandé un iphone BLEU livré entre le 18 et le 21. Je le recois le 16 donc trop contente, sauf que en ouvrant le colis je constate que c'est un iphone BLANC . Cela sert a quoi d'être aussi rapide si c'est pour se tromper de commande ? Cela sert a quoi de pouvoir choisir la couleur que l'on souhaite si c'est pour avoir une couleur aléatoire ? Je fais les démarches pour retourner le produit en espérant avoir la bonne couleur la prochaine fois.",1,négatif
171,Produit incroyable livraison top arriver avec zéro imperfections batterie à 100% un produit que je recommande niveau qualité prix et produit merci !,5,positif
172,"Commandé le dimanche, livré le jeudi, le téléphone est comme neuf! Aucune traces d'usure quelle quelle soit, la capacité maximale de la batterie est de...100%. Téléphone neuf, batterie neuve, mon fils est ravi et moi aussi pour un prix le plus bas du marché. Je recommande",5,positif
173,conforme rapide et en bonne état !,5,positif
174,État de la batterie à 100% lors de l ouverture mais après utilisation quand la batterie est 25% d un coup elle descend tout de suite a4%,3,neutre
175,Problème dans le coin supérieur droit de l'écran,1,négatif
176,"Téléphone nickel, juste de temps en temps la SIM ce déconnecte du téléphone",3,neutre
177,Le téléphone est nickel mais malheureusement à été bloqué par son premier propriétaire,4,positif
178,Le téléphone est arrivé en parfait état visuellement. Mais bug dès la mise en service. Ne prends pas la charge Retour à l'envoyeur. À fuir.,1,négatif
179,Il fonctionne très bien,5,positif
180,"Très bon téléphone marche très bien écran en bonne état , on aurai l’impression que le téléphone et neuve, Face ID marche , livraison rapide batterie à 100% Recommander",5,positif
181,Très content !! tel état neuf à voir dans le temps je recommande ?,5,positif
182,rapide iphone 12 comme dans l'annonce,5,positif
183,Fonctionnelle et super bon état livraison rapide,5,positif
184,Produit convenable . Fonctionne bien,5,positif
185,"Très bon modèle, il fonctionne parfaitement Bravo au reconditionneur",5,positif
186,J’ai hésité avant d’acheter avec les avis négatif que j’ai pu lire pour le prix il est vraiment pas cher pour un 128go reçu très rapidement comme neuf batterie à 100% mon beau père 75 ans en est content,5,positif
187,"Je suis très satisfait, le téléphone est effectivement en excellent état. A voir dans le temps",5,positif
188,"Livraison rapide, la capacité de la batterie est à 100% et aucun problème constaté pour le moment. Je recommande ce vendeur.",5,positif
189,Achat et envoi rapide et soigner! Le téléphone est comme neuf et fonctionne parfaitement. Je conseille sans problème.,5,positif
190,Batterie a 100% aucune raillure comme neuf a voir dans le temps,5,positif
191,"Emballage soigneux, iPhone en très bon état conforme au descriptif.",5,positif
192,Article de très bonne qualité. Prix bien en dessous du prix du marché. Je conseille vivement.,4,positif
193,Vraiment comme neuf rien a dire idem pour l’envoi ras juste pas encore regarder le niveau de la batterie un grand merci,5,positif
194,Très bon achat. Rien à redire. Livraison nickel,5,positif
195,"Rapport qualité/prix très avantageux, et livraison rapide. Parfait pour un cadeau",5,positif
196,"Produit comme neuf, batterie 100% Rien à dire tout est est parfait",5,positif
197,"Livraison rapide et gratuite. Le téléphone est effectivement en excellent état, rien à dire ! J’ai comparé avec plusieurs sites de téléphone reconditionné et c’est sur Cdiscount qu’il était le moins cher ! Très content de mon achat :)",5,positif
198,Bonjour super produit à voir avec le temp,5,positif
199,"Iphone en parfait état, fonctionne bien à voir ds le temps. Ma fille va être ravie pour Noël Merci",5,positif
200,TOP RIEN A SIGALER JE RECO,5,positif
201,Conforme à la description,5,positif
202,Déçu de l’iPhone 12 par rapport à l’iPhone 8 s plus très difficile pour trouvé sur les recherches,2,négatif
203,"Produit conforme à la commande, aussi bien qu un neuf.",5,positif
204,"Un cadeau pour mon neveu il est ravi, téléphone est facilite à utiliser, le prix est abordable, beau désigne.",5,positif
205,Bon contact avec le vendeur et service client efficace,5,positif
206,"Téléphone reçu dans les délais et bien emballé. Correspond bien à la description, aucune rayure, état visuel du téléphone comme neuf. Par contre la batterie et l’écran ont été remplacé par des pièces non compatible Apple ce qui fait que 2 messages d’erreur permanent sont affiché dans le menu réglage. C’est dommage mais néanmoins la batterie et l’écran fonctionne très bien.",3,neutre
207,Achat effectué il y a un mois tout fonctionne bon rapport qualité prix,5,positif
208,"Au bout de 2 mois la batterie affichais déjà moin 20% de vie, j'ai ensuite fais la mise a jour iOS 18 et le téléphone ne c'est jamais rallumer...",1,négatif
209,"Produit en très bon état extérieur La batterie indique 100%, a voir si ça dure",5,positif
210,Foncez !! Acheté ce article,5,positif
211,J’ai reçu le téléphone en très bonne état tout fonctionne bien aucun bug le soucis c’est que nous l’avons reçu s’en coque ou écran de protection et s’en prise ni chargeur,5,positif
212,"Reçu dans le délai. Téléphone en parfait état, aucune rayure ou choc. Pour l'instant très satisfait du produit. Petit bémol, bien que ce soit l'iPhone 12, pas possible de mettre une e-sim; ne prends uniquement que la carte sim.",4,positif
213,Super produit pas une rayure comme neuf. Très belle couleur. Envoi rapide et soigné. Très satisfaite par mon achat,4,positif
214,Très bon produit je recommande ma fille était ravie,5,positif
215,"Ma fille est ravie,c est exactement ce qu elle voulait,il est comme neuf",5,positif
216,Le téléphone est arrivé bien emballé et fonctionne parfaitement bien. Conforme à la description. Merci.,5,positif
217,"Le téléphone que j'ai commandé est en parfait état, un téléphone comme neuf sans rayures sans traces d'usures et batterie à 100%. Je recommande fortement",5,positif
218,"J’avais quelques craintes en ce qui concerne le reconditionné, surtout au niveau de la batterie mais il marche parfaitement sans aucun problème. Je ne vois aucune stricte différence avec un téléphone neuf donc je suis très content de mon achat et de ne pas m’être fait plumé par Apple en faisant le pari de prendre un reconditionné.",5,positif
219,"Le téléphone est arrivé en plutôt bon état général, cependant la batterie a été changée par une de très mauvaise qualité ... elle chauffe énormément et a une autonomie de 1 à 2 heures..... En regardant bien il n'y a pas de joint inétanchéité sous l'écran et celui-ci se décolle tout seul.... Franchement je ne commanderai plus jamais chez ce vendeur .. je déconseille fortement.",1,négatif
220,"Recu très rapidement, en très bon état, je ne l ai pas allumé car c est un cadeau pour Noël pour mon fils. Il a l air en parfait état Très bon rapport qualité prix.",4,positif
221,Très bon produit avec un rapport qualité/prix exceptionnel. Reçu 24h après sa commande ! Je recommande produit et vendeur,5,positif
222,Jolie mais fragile a voir,5,positif
223,Premier téléphone ne fonctionnait pas on m’en a renvoyé un autre et super pour le moment à voir dans le temps,5,positif
224,Super contente de mon achat téléphone nickel et en bonne état,5,positif
225,Parfait fonctionne parfaitement,5,positif
226,Je refais un avie parce que ses tous le temps que ma Baterie beug quand je le met en charge je perd 10 % et après charge hyper vite alors je comprend pas,5,positif
227,Mon fils j'aime tellement,5,positif
228,"J'ai acheté ce téléphone suite à la casse de mon précédant. Il est nickel, batterie, aspect général, câble usb C/apple fourni (sans prise secteur par contre, donc à prévoir si besoin). Couleur bleue très jolie. Envoi très rapide, je recommande !",5,positif
229,Telephone de qualite ??,5,positif
230,"J'ai acheté ce produit il y a juste un peu plus d'un mois. La capacité de la batterie était à 100% lors de l'achat, pour ma plus grande satisfaction. Malheureusement, aujourd'hui, elle n'est déjà plus qu'à 92%. Je crains qu'il faille vite la changer, c'est vraiment dommage et je ne sais pas comment contacter le vendeur...",3,neutre
231,"Commande reçue rapidement. iPhone en très bon état (aucune rayure, batterie à 100%, debloqué).",5,positif
232,iPhone 12 très bien Qualité et écran ?,5,positif
233,"Téléphone comme neuf , même la batterie est à 100%. Expédition rapide !",5,positif
234,Très bon produit. Super content de mon achat. Je recommande ?,5,positif
235,Rien a dire sur l'iphone,5,positif
236,"Super Téléphone, comme neuf. J'en suis très content. Livraison super rapide et sans soucis. bref je recommande",5,positif
237,Produit conforme à la description Jusque maintenant depuis mon achat tout est parfait,5,positif
238,"Cet iPhone fonctionne très bien, a une batterie à 100% de ses capacités et n'a aucune égratignure. Il est arrivé avec son câble de chargement. Je recommande !",5,positif
239,Super produit arrive à temps et fonctionnel pour l’instant,5,positif
240,Comme neuf Conforme à la description Aucun problème rencontré depuis mon achat,5,positif
241,"Honnêtement livraison rapide, batterie 100% vendeur honnête. Le téléphone est comme neuf, ni micro rayures ras",5,positif
242,Bonjour l’iPhone que j’ai commander et en parfaite état 0 cassure n’y reyure il est parfait la batterie et a 100% je recommande,5,positif
243,"Super Iphone, rapport qualité prix au top. Reçu très rapidement et en excellent état comme il était indiqué. Batterie à 100% et fonctionne parfaitement.",5,positif
244,Arrivé rapidement sous blister avec un câble. Très légères griffures à l'arrière mais à peine visibles. Batterie neuve à 100 %. Configuration et reconnaissance du réseau français ok.,5,positif
245,Je ne peu pas en dire + sinon mon avis ne sera pas afficher. Mais fuyez.,1,négatif
246,Super qualité prix raisonnable aucun problème,5,positif
247,parfait correspond à mes attentes,5,positif
248,"Étant un cadeau d'anniversaire qui sera offert vendredi 27 septembre, je ne peux rien dire sur le téléphone.",4,positif
249,"L’iPhone est en super état. Mais il y a un bémol, la batterie se décharge comme neige au soleil !!! Je le charge, 3 heures après et sans trop l’avoir utilisé, il perd 15 % ! Donc en utilisation fréquente la batterie ne tiendra pas une journée !",4,positif
250,A fuir batterie hs au bout de 3 mois La garantie ne marche pas pour des motifs douteux....,1,négatif
251,Pas de coque chargeur usb sinon très bien,3,neutre
252,bonjour envoi tres rapide et bon produit merci,5,positif
253,Très bon produit conforme à l annonce,5,positif
254,Le rapport qualité / prix est bien ! J’ai reçu le téléphone comme neuf avec la capacité de batterie à 100. De plus un câble qui plus est chargeur rapide m’a été fourni gratuitement. Je recommande vivement.,5,positif
255,tres bon produit .vendeur de confiance,5,positif
256,"je recommande génial, batterie nickel bonne fluidité",5,positif
257,Problème de batterie et écran aussi c’est dommage,1,négatif
258,"Bonjour Je suis très satisfaite de mon achat On a eu quelques difficultés pour paramétrer les 2 téléphones, sinon c’est parfait Merci l’équipe",5,positif
259,Ne tient pas du tout la charge malgrés la batterie qui est indiquée à 100,1,négatif
260,Produit livré avec une coque et un écran de protection et un câble recharge. Société immatriculée en France. Batterie SOH supérieur à 95% Bon achat.,5,positif
261,"Beau téléphone,très bon état.Livraison rapide.",5,positif
