id,texte,note,label
19,Ce produit correspond exactement à ce que je recherchais... J'avais un iphone 6S. Je ne suis pas dépaysé ! Conclusion: Je ne suis pas déçu !,5,positif
20,rein à dire sur le produit,5,positif
21,a fonctionne que 24 heure et depuis ecran noir,1,négatif
22,bon état général de l appareil mais s est bloque sur touche centrale impossible de l éteindre s est mis en sos déçu de cet achat,3,neutre
23,"Il est nickel, la batterie est à 100 % il y a aucune rayure, l’écran est super pour un reconditionné on dirait un neuf et le prix franchement imbattable, juste le chargeur qui n’était pas du tout d’origine, je m’en sers pas, j’ai encore celui de apple",5,positif
24,Je recommande un bon qualité prix,5,positif
25,J’ai acheté ce téléphone il y a trois mois il a eu aucun choc mais ne s’allume plus j’ai acheté plusieurs téléphones sur Cdiscount la première fois que ça m’arrive,1,négatif
26,Fonctionne parfaitement bien rien à dire de spécial à par que je vous recommande ce vendeur,4,positif
27,Parfait merci je recommande le vendeur,5,positif
28,Super arrivé dans le délai et le téléphone est bien en excellent état Je recommande sans hésitation,5,positif
29,J’ai acheté deux iPhone 8 pour des amis à Madagascar j’espère avoir un bon retour,5,positif
30,Depuis la réception de l iPhone celui fonctionne très bien et il est en excellent état autant apparence qu en fonctionnalité,4,positif
31,"Très beau produit, comme neuf. Dommage que la batterie n'ai pas été changer lors de son reconditionnement !!!!!",4,positif
32,RAS pour l'instant !!!,4,positif
33,Bonjour je viens juste de le recevoir mais j’ai l’habitude à iPhone je les trouve très bien mais en reconditionne il faut voir sur la durée,4,positif
34,Super jolie ma fille aime beaucoup son nouveau téléphone,5,positif
35,Je suis vraiment satisfaite de mon tel reconditionné,5,positif
36,Peu cher pour ce produit à voir à l usage s il tient le coup. C est quand même un reconditionné,3,neutre
37,Je recommande le vendeur Le produit conforme à la description Je suis très contente,5,positif
38,"Très bien, rien à dire, impeccable",5,positif
39,Au bout de 2 mois écran devenue noire Sans être tombé A n’y rien comprendre,1,négatif
40,Bon rapport qualité prix je recommande !,5,positif
41,Je remercie le vendeur qui me l'a vendu très bien merci encore il fonctionne très autant qu un neuve,5,positif
42,"Je suis entièrement satisfaite d'avoir commandé ce smartphone. Comme du neuf, même s'il est reconditionné. La prochaine fois je prendrai un iphone11 reconditionné car je n'ai pas beaucoup d'argent. Je suis en situation d'handicap. Merci infiniment de penser aux personnes qui ne peuvent pas acheter du neuf faute d'argent.",5,positif
43,"Je l'ai offert à ma fille elle est ravie,il est arrivé neuf,se charge rapidement.franchement je recommande.",5,positif
44,"Très contente de mon achat, c’est la première fois que j’achète du reconditionné. J’espère qu’il durera dans le temps très jolie couleur. Or",5,positif
45,"Téléphone comme neuf, batterie à 100% ! Je suis très satisfaite de l’iPhone 8 ! Je recommande sans hésitation EC TECH pour l’achat de smartphone.",5,positif
46,Je suis satisfait de mon achat,5,positif
47,Excellente comme un vrai aucun regret que du positif,5,positif
48,Dommage qu'il n ai pas plus accessoire comme les écouteurs,4,positif
49,Le téléphone est tombé en panne. Touches inactifs en moins de 2 mois,2,négatif
50,Emballage plus quz protégé iphone arrivé super vite l état est plus que nickel pour ne pas dire neuf. Vendu avec chargeur dommage pas d écouteurs mais je recommande vivement ce produit et ce vendeur,5,positif
51,Très bien fonctionne très bien,5,positif
52,Appareil conforme à mes attentes.,5,positif
53,I phone en très bon état proche du neuf pas de rayures Livrer avec le chargeur,5,positif
54,"Téléphone qui marche parfaitement, on dirait à neuf",5,positif
55,"Très satisfait, le produit est comme neuf",5,positif
56,appareil reçu d'excellente qualité pas de rayures très propre.,5,positif
57,"Très décue pour un téléphone en soit disant excellent état. S'éteint régulièrement sans raison apparente, ne tiens pas du tout en batterie.",1,négatif
58,"Je suis contente,j’avais un peu peur de commander un reconditionner et puis finalement le tel et impeccable pas rayais pas impact la batterie 100% je suis très contente à voir sur la durée (parconte je m’attendais à un iPhone doré vu le la couleur mentionner or mais il est rose mais pas grave j’aime aussi la couleur) envoi rapide ! Bien emballer ! + un chargeur ! Mais pas d’écouteur.",5,positif
59,J'étais agréablement surpris par l'etat du produit et les protections livées avec. Très satisfait.,5,positif
60,Le haut parleur donne une sensation lointaine. Le son n'est pas clair. hormis cela RAS,3,neutre
61,"Quand on achète un reconditionné « en excellent état », on ne s’attend pas à ce que la batterie ne tienne plus la charge au bout d’à peine une heure après seulement un mois d’utilisation. À quasi 200€ au moment de l’achat, j’ai dû rajouter 61€ pour faire remplacer la batterie chez Apple pour être sure que cette fois elle tiendra. Je ne recommande pas ce vendeur.",1,négatif
62,Super. J’suis satisfaite de mn achat.,4,positif
63,iPhone très bon état. Super rapide à mettre en route.,5,positif
64,"J ai était très surprise de l état du téléphone en reconditionné, excellent état aucune rayure très propre super bien emballer et protéger, l état de la batterie a 100% ! Vraiment super contente de mon achat surtout pour ma fille tout fonctionne parfaitement je recommande à 100%!!! Merci encore je passerai par ce vendeur pour d autre téléphone ??",5,positif
65,Correspond tout a fait a mes attentes parfait état livré rapidement et un plus avec avec une coque et verre de protection. PARFAIT,5,positif
66,Le téléphone fonctionne très bien le seul bémol reçu le téléphone sans boîte sinon parfait,3,neutre
67,Il est resté dans sa boîte ma femme ne le voulez pas .je l ai acheté par erreur,1,négatif
68,Pour le prix je recommande les yeux fermé et vendeur très sérieux ma fille est très contente....merci,5,positif
69,très satisfait pour l'instant de mon achat,4,positif
70,A recommander à ceux qui ne veulent pas acheter un smartphone neuf,5,positif
71,"Super, formidable. Merci d'avoir remboursé le produit reçu défectueux. Bonne journée",3,neutre
72,Reçu comme le détail de l’annonce.,5,positif
73,Parfait pour le moment... Il fonctionne très bien.... Ma fille est ravie,5,positif
74,Téléphone en bon état mais chargeur n’est pas fonctionnel,5,positif
75,Votre auditeur ne vous entend pas . Obligé d'utiliser les écouteurs pour parler au téléphone .,1,négatif
76,Livraison rapide le téléphone n a aucune rayure Super bien emballé je recommande le vendeur,3,neutre
77,"Je lance le téléphone, je met mon apple id. Je vois que une application ""Cydia"" est installée. C'est une application quand le téléphone est Jailbreaké.",1,négatif
78,Très bon qualité et prix,5,positif
79,1 er achat IPhone et Produit reconditionné Portable état neuf aucun impact très contente de mon achat,4,positif
80,Il est blanc et rose pas or derrière tanpis mais bon manque coque dans l emballage car normalement vendu avec coque,2,négatif
81,ne tient pas la charge au bout de 2 mois!,1,négatif
82,Batterie ne tient pas une belle arnaque ....,2,négatif
83,"J'ai acheté cet article pour l'offrir comme cadeau a ma nièce , elle raffole de joie. très bien propre, aucune égratignure.",5,positif
84,Contente de mon achat à voir avec le temps. Déçu de ne pas avoir eu d’écouteur avec mais sinon nickel !!,3,neutre
85,"Reçu super vite ,très satisfaite....",5,positif
86,"proprement emballé, livré comme prévu! C'était il y a plus d'un mois fonctionne très bien à lors actuel.",5,positif
87,Transaction idéale ; pas d'autre commentaire.,5,positif
88,"Très compact, solide bien en main, mais un peu trop de sécurité avec des mot de passe compliqué qu'on à du mal à retenir surtout qu'and on a dépassé les soixante ans idem pour le pc portable mac. il y a un plus c'est que la synchro se fait automatiquement et quand vous prenez des photos presque de suite elle vont dans le pc (pour cela il faut avoir un pc mac)",5,positif
89,Pas trop le top ....trop de chose payant et pas top niveau jeux etc,4,positif
90,"Livraison rapide, le produit correspondant à la description donné ainsi que l'état du produit. Je recommande",5,positif
91,Nul au bout d’un mois rien de fonctionne correctement,1,négatif
92,"Envoi très rapide, produit en parfait état à la réception utilisé depuis 2 jours sans Aucun soucis Merci",5,positif
93,"L état est très bon , par contre manque d accessoires pas d écouteur juste le chargeur",5,positif
94,iPhone 8 c’est pas cher ça bug pas batterie 100 pour cent ?prochaine fois vous avez ajouté les écoutes,5,positif
95,"Ma fille est ravie, il fonctionne très bien et aucune rayure ni défaut sur le téléphone, on a été livrée rapidement.",5,positif
96,"Parfait, à part la couleur il était prévu or il est beige! Mon fils a tout de même souhaité le garder mais c’est dommage car son choix se serait porté sur un autre produit. Délai livraison impeccable.",3,neutre
97,"Très déçu de mon achat pour un iPhone en excellent état, sur l’apparence ok il est parfait mais la batterie c’est horrible, obligé de se promener constamment avec le chargeur, une batterie qui ne tient pas du tout.",2,négatif
98,Téléphone reçu rapidement l'état est nickel mais quand je suis au téléphone je n'entend pas beaucoup la personne même en haut parleur !!! La batterie ne tiens pas beaucoup ! Déçu pour une reconditionné en excellent état sois disant !,3,neutre
99,reçue dans les temps téléphone comme neuf fonctionnalité parfaite tout est ok,5,positif
100,Conforme a la description. Tres bon état.,5,positif
101,"Vendeur très correct , bon produit Contente de mon achat pour le moment",5,positif
102,"I phone 8 impeccable!! Cadeau d'anniversaire à ma fille, elle nage dans le bonheur. J'espère que ça va continuer. Délai de livraison rapide pile pour le jour j et suivi commande top Merci.",4,positif
103,Je ne recommande pas cet article!!!!!!,1,négatif
104,Pas content au niveau de la batterie il doit avoir un problème,4,positif
105,tres bon etat comme neuf,5,positif
106,"très bon produit le chargeur et fourni dedans, la batterie est à 100% et il y a déjà un écran de protection dessus. je recommande ce produit à 100% !!!",5,positif
107,"Acheter iPhone 8 pour l’anniversaire de ma fille qui rentre au collège elle en est satisfaite pour le moment très joli couleur , juste un petit point ses qu’il n’y a pas les écouteurs bien dommage .Habituellement je prend pas se vendeur mais là le prix était plus correct.",4,positif
108,Très déçu car quand je fais des appels mes correspondants m’entende pas.,1,négatif
109,"Bonjour j’ai acheté cette IPhone pour mon enfant. La batterie ne tiens pas une demi journée, la touche ID ne figure même pas dans le menu réglage. Très déçu.",1,négatif
110,"Je l'ai acheté pour ma fille pour son anniversaire,elle en est contente,le téléphone fonctionne très bien,je le recommande",5,positif
111,"1er achat reconditionné, je l’utilise depuis une semaine, à voir dans quelques mois",5,positif
112,À FUIR je vous prie de me croire,1,négatif
113,iPhone reçu avant même la date de livraison c’est super bien le seul point négatif je peux constater et le manque d’écouteurs et le manque de la boîte d’origine sinon le téléphone est impeccable fonctionne très bien moi qui déteste commander par Internet c’est un très bon rapport qualité prix,5,positif
114,"Téléphone en parfait état , on pourrait croire qu’il est neuf Aucune rayure , ni coup . Il est déjà protégé par un verre trempé ce qui est un plus ! Achète pour ma fille qui a cassé le sien. Pour le moment tout fonctionne parfaitement. Nous sommes ravies ! Je recommande +++",5,positif
115,Tres satisfaite dd mon hiphone 8.je vous le recommande. Battte recharge au top. Couleur super design. Que du bonheur,5,positif
116,Tout est parfait. Il fonctionne très bien. Pas de rayure.,5,positif
117,Reçu mon iPhone 8 dans un excellent état sauf que la batterie est 83%. Le téléphone marche nickel sans bug ni rien.,3,neutre
118,Le téléphone ne fonctionne plus je veut un retour,1,négatif
119,tres bon produit raport qualité prix .. Je recommande Merci !,5,positif
120,Au bout de 6 mois téléphone avec batterie hs,2,négatif
121,"Après quelques mois d'utilisation : Très bon produit reconditionné, état proche du neuf, aucun soucis de fonctionnement.",5,positif
122,Acheter pour l entrée au collège de ma fille très contente de cette achat qui correspond en tout point. Bon rapport qualité prix je recommande,4,positif
123,Sous réserve d'utilisation je suis très satisfaite du produit et recommande à mon entourage,4,positif
124,Commande rapide puis avant le date de l’expédition téléphone arrive protéger dans ça boîte c’est dommage qu’il manque les écouteurs sinon rien a dire !!! Je recommande,5,positif
125,"Très bon produit , réellement comme neuf. Envoi dés la commande et réception ultra rapide, 5 jours plus tôt que prévu. Parfait.",5,positif
126,Bonjour je suis déçu de la qualité du téléphone vraiment on entend mal quand j’appelle une pers non très déçu,1,négatif
127,produit neuf ! jamais utilisé je suis très contante,5,positif
128,Excellent produit premier iPhone pour ma fille de 14ans elle est ravie,5,positif
129,Rien a redire c’est Apple,5,positif
130,"Très Bon produit, de qualité neuf, fonctionnement normal ,je recommande plus tard pour mon cousin, livraison en trois jours très rapide",5,positif
131,Extérieurement rien à dire à l’intérieur du téléphone pour le moment non plus à voir dans la durée juste le chargeur qui ne doit pas être un vrai iPhone il ce débranche seul et même brancher arrête parfois de charger le téléphone tout seul Mise à part sa pour le moment pas déçu,4,positif
132,"Je n'ai pas la voix de mon correspondant ou très faiblement. Je suis obligée de mettre systématiquement le haut-parleur. Faut-il que je le renvoie? Sinon, que faut-il faire. Merci de votre réponse.",3,neutre
133,Téléphone reçu en 3 jours parfait état de fonctionnement à voir dans la durée. Batterie à 100% vitre de protection et chargeur complet téléphone d aspect neuf j’ai commandé un iPhone 8 cold reconditionné je recommente d’ici quelques mois pour dire l’état dans la durée,5,positif
134,Bonjour j'ai reçu l'iphone aujourdhui mais ia un soucis j'ai l'impression que ce n'est pas un vrai iphone aucune preuve est fourni que c'est bien l'iphone 8 et en + je peux meme pas mettre d'ecouteurs ia aucune prise c'est vraiment bisard ..,3,neutre
135,Reconditionné (Excellent) : - Piéces non originales - Haut parleur qui marche pas bien - Batterie 80% - Afficheur bug etc ...,1,négatif
136,J'ai commandé cet iPhone pour offrir à ma maman et elle est très contente. Je recommande ce vendeur,5,positif
137,Mai vive qualité jamais commandé,1,négatif
138,Un Téléphone proche du neuf rien à dire,4,positif
139,Pas déçu Livraison soigné et rapide Téléphone comme neuf A voir dans le temps,5,positif
140,Top!!! Reçu rapidement tout été parfait,5,positif
141,"J avais acheté ce téléphone comme cadeau pour ma fille . Batterie HS au bout de 15 j, elle a même gonflé. L arrière du téléphone s est fissuré sans trop d explications. Vraiment je déconseille.",1,négatif
142,Plus de 9 mois que je l’es reçu il est top rien a dire marche parfaitement merci je recommande,5,positif
143,Comme neuf Livraison rapide,5,positif
144,Pour l'instant ma fille est ravie acheter en décembre jusqu'à alors rien à dire à par les écouteur jamais marcher la recharge idem,3,neutre
145,Très bon produit fonctionne très bien,5,positif
146,Points positifs: le téléphone est arrivé très vite et est en bon état. Livré avec toutes les protections en double. Configuration en français. Points négatifs : le tactile du téléphone n’est pas top. Pour écrire vite c’est impossible. Les coins de l’écran ne répondent pas!,3,neutre
147,Le téléphone a même pas 1 mois que le chargeur deconne le téléphone bug énormément il quitte des pages d’un coup ou autres,2,négatif
148,imposible de le mettre en route comme le premier qui c'est mis en condition usine et imposible de le remettre en route tres decu pour le prix,1,négatif
149,J’ai aimé le produit car je préfère iPhone pour moi c pratique pour l’utilisation,5,positif
150,"Acheté le 20 août 2021, en excellent état (comme neuf), comme indiqué ; reçu bien protégé, sans rayures ni choc, génial ! J'ai dû le faire réparer il y a quelques jours (donc 6 mois après l'achat, encore sous garantie) pour un problème minime, là encore, service client très rapide, courtois, soigné, au top !",5,positif
151,bon produit mais j ai un petit soucis donc je dois le déposer chez un réparateur je vais prendre l avis d un pro,4,positif
152,"Téléphone sans aucune raillure , comme neuf , la boîte , écouteur chargeur impeccable",5,positif
153,"Le téléphone ne fonctionne plus après même pas 2 semaines d'utilisation, je sais plus quoi faire avec",1,négatif
154,"Il est tres bien, en tres bon etat !",4,positif
155,tres contente du produit bien emballer,5,positif
156,"Bon téléphone, et excellente communication avec le vendeur Je recommande",5,positif
157,Fonctionne super état parfait top pour un reconditionner,5,positif
158,Correspond bien à la description Envoi rapide,5,positif
159,"Acheté pour ma fille ,recommande",4,positif
160,Très déçu car. Volume de sonnerie très faible,2,négatif
161,Parfait à recommander,5,positif
162,pour ma fille qui en est ravit pour l'instant pas de problème,5,positif
163,Fonctionne très bien Par contre les écouteurs ne marche pas !,4,positif
164,Bien emballé on dirait qu’il était neuf,5,positif
165,Colis livré rapidement.,5,positif
166,"Aucun problème de mon côté, je le recommande à ceux qui hésitent.",5,positif
167,"iphone reçut comme un neuf , aucun défaut , seul bemol la batterie ce decharge tres vite , premiere utilisation hier soir a peine et ce matin plus de batterie",5,positif
168,"J'ai commander cette article pour l'offrir pour noël, je suis très déçu la batterie ne tien pas la charge du tout . La batterie est à 90% au lieu de 100%. De 100% il passe à 85% en même pas 10min d'utilisation je ne recommande pas du tout .",1,négatif
169,"Notre fille et super contente ,",5,positif
170,iPhone bon état mais par contre il y a marqué sur la boîte iPhone plus écouteur et prises de recharge or les écouteurs sont manquants.,3,neutre
171,"Assez bien pour un produit reconditionner, juste chargeur défectueux",4,positif
172,J'ai reçu un iPhone 8 comme neuf : aucune rayures sur l'écran ainsi que le derrière et niveau performance il est parfait avec une batterie de 100% ! Je recommande vivement,5,positif
173,Parfait appareil bonne qualité,5,positif
174,Merci très bien sauf touché allumage trop sensible,5,positif
175,Livraison rapide. Produit très bien ma fille est contente. Le seul bémol pas d écouteur juste le chargeur. Produit en parfait état. Merci au vendeur.,5,positif
176,Mon fils hyper content reçu comme neuf avec vitre et coque . Le téléphone aucun pète ... Après a voir avec le temps ce que cela donne .,4,positif
177,"Très bien emballé dans sa boîte, en parfait état comme neuf.",5,positif
178,Bonjour du téléphone m'a fille et très content à par qui et un peu dure à le mettre en route mais bien se curiser,5,positif
179,Le téléphone fonctionne bien a part un bug du tactile a la fin de la configuration de l'iphone.,4,positif
180,"Reçu dans son emballage d’origine excellent état kit oreillette fourni avec, le chargeur n’est pas un original Apple mais il est neuf et fonctionnel donc pas de soucis",5,positif
181,Excellent état niveau de batterie 100% pas une rayure et avec tout les accessoires je le recommande,5,positif
182,Téléphone bien dans l’ensemble mais déçu des griffures apparentes sur le téléphone. J’avais choisi excellent parce que normalement il devait avoir aucune griffure et un écran parfait sinon j’aurais choisis très bon état ou que bon état.,3,neutre
183,"Je le reçois forcément je l’ai commandé le 10 décembre, et je l’ai reçu aujourd’hui !! La livraison est rapide et efficace et j’adore cdiscount je recommande vivement ce magasin !!!!!",5,positif
184,"Je recommande, il est au top c'est la première fois que je prends un reconditionné est j'en suis très satisfaite",5,positif
185,Pas encore allumé mais très satisfaite du produit très bon état.,4,positif
186,Mon fils jeune ado est satisfait,5,positif
187,Qualité moyenne écran difficile à travailler,2,négatif
188,Reçus aujourd’hui très beau ! Seul problème batterie a 97% a voir avec le temps si il fonctionne bien !,4,positif
189,j’ai commandé l’iphone 8 reconditionner j’appréhendai mais quand je l’es reçue j’etait super contente aucune rayure rien tout neuf il magnifique belle couleur or colis bien emballé dans ça boîte d’origine avec chargeur et écouteurs et verre trempé livraison rapide commandé le 6 décembre reçue le 8 décembre batterie a100% je recommande,5,positif
190,"Je recommande fortement, téléphone commandé samedi soir et reçu mercredi midi dans une belle boite avec chargeur et écouteur plus une coque transparente et un verre tremper déjà très bien placé sur la vitre. la capacité de la batterie est de 100%!!ce qui est très rare pour un reconditionné de plus il n'a aucune rayure rien il est comme neuf on peut vraiment dire reconditionné a neuf !!!",5,positif
191,recommande ce vendeur arriver en deux jour produit neuve avec boite Apple et sceller avec chargeur et écouteur inclut état de la batterie a 100% sans aucune rayure venue direct de l'usine en dirait,5,positif
192,"Rien à dire, article annoncé comme neuf, livre comme neuf! Je recommande !",5,positif
193,"Livraison rapide, produit conforme et surprise d’avoir également des écouteurs et une coque. Ravie",5,positif
194,"Téléphone fonctionnelle malgré un petit bug au début, appareil reçu bien emballé avec tout les accessoires, satisfaite bien que sous réserve du au bug… malgré tout très contente du produit",4,positif
195,"J’ai reçu mon iPhone dans les délais, conforme à la description, excellent état. J’avais peur du reconditionné mais finalement je ne suis pas déçu, je suis même surprise. Je recommande.",5,positif
196,"très bon IPhone 8. franchement Rien a dire, je conseille vivement",4,positif
197,"iPhone en excellent état, livraison rapide . Rien à dire",5,positif
198,"Problème connu avec APPLE, la batterie se décharge rapidement",2,négatif
199,Excellent téléphone prix raisonnable je recommande,5,positif
200,aucun reproche à ce jour,4,positif
201,Il fonctionne super bien et c’est la meilleure marque,5,positif
202,Produit conforme à la description - Etat comme neuf - Vendeur réactif aux demandes des clients - Je recommande,5,positif
203,"Très satisfaite, ma fille en ai ravi. Suivi et envoie parfait.",5,positif
204,Bon état je recommande,4,positif
205,"super, comme neuf, reçu avec sa boîte, le chargeur, aucunes rayure, avec une coque transparente en cadeau ainsi qu'un film sur l'écran déja placé, la batterie est à 100 %, Emballage très soigné, la boîte est filmée. ravie+++++ et livraison rapide.",5,positif
206,Ruen a signaler Neuf bn état. Fonctionne parfaitement bien léger excellent rapport qualité prix,5,positif
207,"Produit reçu très rapidement, l’iPhone et comme indiqué ! Comme neuf ! Très content je recommande !",5,positif
208,L’iPhone semble neuf sans aucune rayure et il fonctionne très bien.,5,positif
209,Très bon produit J'en suis ravie,5,positif
210,Inutile de mettre cher pour acquérir ce genre d'appareil. Les reconditionnés sont garantis et coutent beaucoup moins cher. Evitons le gaspillage !,4,positif
211,Je vous déconseille la batterie tien meme pas 4h c’est incroyable je regrette,2,négatif
212,"Bonjour j'ai bien reçue le téléphone dans les temps, mise a part la batterie a 90% et la colle de l'écran qui a été nettoyé grossièrement, le téléphone est clean pour un reconditionné veillez à améliorer tout de même le nettoyage même pour un reconditionné.",4,positif
213,Bien reçu en très bonne état comme promis fonctionne très bien merci,5,positif
214,Problème de son Batterie très faible Je ne recommande pas ce produit,2,négatif
215,mon fils est tres content de son telephone,5,positif
216,"le bouton d 'allumage et d extinction avait des ratés .La batterie n avait pas été contrôlée par le vendeur car elle avait des soucis. Donc reconditionné excellent , je ne suis pas d accord du tout",2,négatif
217,"Deux iphones reconditionnes achetes sur cdiscount en 15j, ce dernier iphone 8 ok niveau esthetique mais batterie a 83% et pas de coque ni de filtre ecran avec contrairement au xs achete avant qui avait 100% de batterie (comme neuf) et coque+filtre en plus du casque et de l’alim. Tous les deux etaient categorises en « excellent », sinon arrive tres vite merci au vendeur. On verra avec le temps !",3,neutre
218,"Rien à dire, produit comme neuf. Fournis : écouteurs, chargeur, câble, pointe pour tiroir carte Sim, belle boîte Merci !",5,positif
219,je suis très étonner de la qualité du produit qui est impeccable il est comme neuf je recommande vivement,5,positif
220,Envoi dans les temps emballage très correct bon produit,5,positif
221,Superbe comme neuf excellent état descriptif super merci et à bientôt cordialement,4,positif
222,Je ne regrette pas du tout mon achat il correspond exactement à mes attentes des petits beugue au début avec le son mais qui se sont vite régler avec les conseils du vendeur.,4,positif
223,Telephone de très mauvaise qualité S'arrête souvent même lors d'une conversation et ne tiens pas la charge Très déçue,1,négatif
224,"iPhone 8 reçu de couleur rose, normalement il devait être couleur or, mais là n'est pas le souci. Écran remplacer par un écran non retina, mal adapté au téléphone, les bords dépassait de la coque. Carte mère remplacer, qui normalement est interdit car c'est l'identifiant apple. Les photos était de mauvaise qualité. La batterie elle, a bien été changer. Portable expertiser, d'où cette avis.",1,négatif
225,Reçu en deux jours pour l’instant tout fonctionne super bien très bonne qualité pas de problème,5,positif
226,RAS satisfait de mon achat,5,positif
227,"Le iPhone acheté pour mon fils est déjà en panne apres même pas 4 mois d'utilisation. Décidément, mes articles chez Cdiscount sont altérés et c'esy dommage parce qu'en général je suis SATISFAITE.",1,négatif
228,iPhone reçu en très bon état,4,positif
229,Téléphone reconditionné Livré à temps impeccable écouteurs complètement fêlé n’ont jamais fonctionné j’ai dû recommander une paire d’écouteurs une seule petite rayure sur l’écran,5,positif
230,"Très satisfait pour le moment, en espérant qu’il n’y ai pas de panne par la suite. Le reconditionnement de l’iPhone est excellent, une belle boîte (non d’origine) avec sa coque et son film protecteur, ses écouteurs et son chargeur. La batterie a 100% de sa capacité. Pour le moment c’est parfait ! Bon vendeur",5,positif
231,"Je recommande pas, problème de son , fait du bruit … je suis dégoûté voila",1,négatif
232,Ce produit est bien mais parfois il faut taper 2 fois sur les touches,4,positif
233,"Très bien, utilisé depuis plusieurs mois, aucun souci. Parfait état comme neuf, je recommande vivement ce produit",5,positif
234,Rien à dire m as fille était ravie je recommande,5,positif
235,Très bon rapport qualité prix,5,positif
236,Le temps de la livraison était long Le téléphone est bien pour son pris,3,neutre
237,Comme neuf je recommande ++,5,positif
238,"Livraison au top, état de l iPhone excellent, à voir a l'usage, j ai un peu peur pour la batterie car capacité maxi 83%... à voir.",4,positif
239,Très bien arrivé vite …. Entièrement satisfaite,5,positif
240,Je trouve super pour un reconditionner je ne bug plus avant j avais un iPhone 6 et la tt va bien je le recommande,5,positif
241,"Délais parfait, état conforme à l'annonce (excellent état), batterie à 100% d'efficacité... rien à dire.",5,positif
242,aucun soucis bon téléphone,5,positif
243,"Appareil impeccable, très satisfaisant.",5,positif
244,"Iphone état réellement neuf, très bonne qualité, aucune rayure. Tout est fonctionnel: écouteurs, et chargeur.",5,positif
245,Le téléphone se bloque temporairement quand je regarde une vidéo au bout de 10mns,3,neutre
246,Franchement une bonne idée d’avoir acheté un iPhone 8 reconditionné Je suis très contente de mon achat et je le recommande,5,positif
247,téléphone très dessus car le tactile ce bloque et obligé attendre la fin de la batterie pour le rallumer donc je vous les renvoyer j attend de vos nouvelle très rapidement pour un échange,1,négatif
248,Très bon rapport qualité prix Bel emballage Coque verre trempé écouteurs neufs joints Le téléphone est en très bon état intérieur comme extérieur.,5,positif
249,Très beau model je suis content de mon achat J’ai reçu un verre trempée avec le téléphone Livraison rapide Merci au vendeur,5,positif
250,Venu en bonne etat et rapidement,4,positif
251,La batterie ne tient pas obligé de charger 2 fois par jours … je ne recommande pas du tout !! Déçu .,1,négatif
252,Très bon état recu dans les temps et bon conditionnement aucun soucis a la livraison,4,positif
253,Ravie Marche super bien Emballage comme un neuf ! Je recommande,5,positif
254,Franchement avec le chargeur et lés écouteur et les accessoires sa vaut le coup,5,positif
255,Pas de problème avec le téléphone mais je ne peux pas malheureusement éditer la facture car ma commande est considérée comme non livrée !!!,3,neutre
256,Bon rapport qualité prix fonctionne très bien je recommande.,5,positif
257,"J'ai reçu ce telephone reconditionné comme s'il était presque neuf. Très satisfait, je recommande.",5,positif
258,"Eu le téléphone avec déjà le verre trempé dessus , fonctionne très bien!",5,positif
259,Telephone qui dysfonctionne dès sa première utilisation obligé de le renvoyer au top,1,négatif
260,Ma fille est très contente de son iPhone 8 très facile d utilisation je recommande,5,positif
261,"superbe produit, excellent conditionnement zéro défauts",5,positif
262,Très bon rapport qualité prix livraison rapide je recommande,5,positif
263,J'aime bien ce téléphone rien a dire la dessus,5,positif
