id,texte,note,label
41,"En parfait état, emballer comme neuf. Il y a le câble, la chose en métal pour la carte SIM. Batterie capacité 99%",5,positif
42,La vitre arrière du téléphone a été remplacé par une vitre de très mauvaise qualité Malgré une coque pour téléphone la vitre se brise en mille morceau alors que aucun choque violent n'a été subit je déconseille très fortement,1,négatif
43,Téléphone HS en 1 mois et demi je déconseille fortement !!!!,1,négatif
44,Intéressante offre ça m’a dépanné avant de prendre un autre neuf. Reception très rapide merci,4,positif
45,Le produit est très très très beau ?? fonctionne parfaitement. Propre je recommande fortement. Merci beaucoup ?,5,positif
46,"J’ai récemment déposé mon téléphone dans un APPSTORE pour effectuer un diagnostic. Il a été confirmé que la carte mère est défectueuse, impossible de quitter le mode recuperation. Un telephone inutilisable. J'attends la confirmation de reception de mon appareil et le remboursement.",1,négatif
47,Énormément déçus la batterie étais à 90% et le téléphone ne lis pas les cartes SIM…,1,négatif
48,Acheté il y 2 mois la batterie est a 80% de sa capacite,1,négatif
49,Prix indatable et le meilleur sur tout les sites ! Envoi ultra rapide franchement suis très ravie ! Attention achat direct de CDiscount est fortement recommandé ! Merci,5,positif
50,Parfais en plus batterie neuve pour un reconditionner super pour le prix je conseille,5,positif
51,L’écran n’est pas d’origine bon ça pour le prix je veux bien mais faut il qu’il fonctionne correctement… allumer et au bout de 3 min il beugait déjà … écran qui faisait super mal aux yeux ( j’ai des iPhone depuis 15 ans …) Et incroyable mais la batterie était à 80% de charge en 5 min elle avait déjà perdue 10% … bref je vous fait pas un dessin … j’ai testé c’est la dernière fois …,1,négatif
52,La charge ne tient pas malgré que je l'utilise très peu. Je pense qu'il y a un soucis,3,neutre
53,Produit nickel. État quasi neuf. Batterie 100%.,5,positif
54,Très bien le prix Sava et tien longtemps la charge,5,positif
55,Bonjour téléphone reçu rapidement etat impeccable pour le moment très fluide et fonctionnel batterie à 100 % capacité tout fonctionne bien aucune rayure état impeccable je recommande à voir dans le temps,5,positif
56,"Parfait, il fonctionne très bien. Je suis ravis de mon achat surtout pour le prix imbattable ! Merci",5,positif
57,Rien à redire ...je conseille,5,positif
58,Ma fille est satisfaite Vraiment rien à dire comme neuf ou plutôt neuf top de top merci l’équipe,5,positif
59,"Très mécontente, rapidement embêter à l'achat batterie qui se décharge très vite. Répond c'est normal que ma fille utilise beaucoup son téléphone et du coup à besoin d'être charger. Sauf que 1 mois après batterie 85%.",5,positif
60,"Reçu dans les délais annoncés. Produit en excellent état, fonctionne très bien.",5,positif
61,"Pour un téléphone reconditionné avec un prix assez abordable il est assez convaincant contrairement a certains commentaires négatifs que j’ai pu lire , la batterie est à 100% pour l’instant , je vous le conseille !!",5,positif
62,A tenue entre les mains en bonne états 5jours ensuite l'écran ne s'allume plus,2,négatif
63,La batterie est morte je suis dégoûté de mon achat,1,négatif
64,Mon iPhone s'arrête tout seul et se rallume de plus j'ai déjà perdu en pourcentage de batterie elle et déjà a 94/100,1,négatif
65,"Reçu très rapidement , batterie à 100%, téléphone nickel rien à dire, avec chargeur fourni , pas d’accessoires (coque ou écouteur)mais bon pour le prix pas d’importance j’ai complété à bon prix également !",5,positif
66,"Je l’avais acheté à ma fille, elle est toujours satisfaite et contente. Il fonctionne super bien. Je recommande l’achat de téléphone reconditionné excellent état",5,positif
67,"Téléphone vendu ""comme neuf "" c'est le cas pour l'extérieur mais pas pour les composants dans le téléphone. En moins de 2 semaine le téléphone a perdu 4% d'état de la batterie et chargé a 100% il ne dépasse pas 3h d'autonomie grand maximum écran allumé et une utilisation normal. Ce produit sera parfait pour quelqu'un qui utilise peu son téléphone mais pour une utilisation normal ou quelqu'un qui est beaucoup sur son téléphone passez votre chemin si vous ne voulez pas le recharger 4 ou 5 fois par jour.",2,négatif
68,Bonjour. Le téléphone sur lequel j'ai commandé la batterie hs après 2 semaines que je utilise.,1,négatif
69,Rapport qualité prix top?,5,positif
70,catastrophique je deconseille FORTEMENT,1,négatif
71,J'ai acheter le téléphone pour ma fille elle en ai très contente le téléphone et dans un état irréprochable,5,positif
72,Super produit comme neuf,5,positif
73,"Livraison rapide, téléphone comme neuf et batterie à 100%,. J'en ai commandé un autre pour mon fils.",5,positif
74,Commande reçu très rapidement la filleule et Ravi,5,positif
75,Ma fille l'utilise depuis 1 mois et tout va bien. L'icône est arrivé dans une boîte bien emballé pas une seule rayure. Pour l'instant tout va bien.,5,positif
76,tres bon produit pour une calite prix rien ma dire,5,positif
77,Conforme on Verra à l usage,5,positif
78,Le téléphone est beau mais la batterie n’est pas d’origine . Je suis passée de 100% d’état de batterie à 80% en moins d’un mois,2,négatif
79,Très bien fonctionne très bien je suis contente,4,positif
80,Reçu en 2 jours Je suis contente Belle couleur Très stars faute du produit,5,positif
81,Ras comme neuf achetez il y a 5 mois nickel pour le moment,5,positif
82,Le téléphone je l’ai reçu en bonne état dans sa boîte il marche très bien je n’ai eu aucun soucis avec,5,positif
83,Pas encore allumé car cadeau de Noël pour ma sœur mais d'extérieur il est très propre,4,positif
84,Arrivé rapidement très bien passé,4,positif
85,Je recommande ! iPhone impeccable et très beau dans cette couleur.,5,positif
86,"Bonjour, j’ai commandé ce téléphone récemment en excellent état il marche parfaitement",5,positif
87,Contrairement aux autre avis que j’ai pu lire sur cet iPhone le mien est arrivé en état parfait. La capacité de la batterie est à 100% vraiment rien à dire. Je ne peux que être satisfaite du produit. Et la batterie tient très longtemps.,5,positif
88,Le produit à ce jour nous apporte entière satisfaction,4,positif
89,Quelques mois d’utilisation normale le téléphone s’est mis à gonflé à se décoller de la coque et la vitre arrière a explosé. Il ne s’allume plus.,1,négatif
90,J'ai vu beaucoup d'avis négatif mais je me suis dit pourquoi pas essayer et en tiré ma conclusion et j'ai bien fait de suivre mon intuition. Le téléphone est en très bonne état pour ne pas dire neuf depuis que je l'ai je n'ai eu aucun soucis....,5,positif
91,"L’iPhone fonctionne très bien dans son ensemble. Depuis que je l’ai reçu. Seul petit bémol c’est qu’il n’est pas fixé à l’intérieur quand j’ai le secoue quelque chose bouge comme si le reconditionnement était plus petit que l’espace conçu dedans niveau charge rien à dire niveau fonctionnement, sa va",3,neutre
92,État de la batterie 100% fonctionne parfaitement,5,positif
93,Contente de mon achat je recommande les reconditionnée car reçu comme s'il été neuf,5,positif
94,Merci beaucoup pour votre service rapide,4,positif
95,"Après quelques jours d'utilisation, je me suis aperçu que la batterie était vraiment en mauvais état (Signalée dans les paramètres comme ayant effectuée 512 cycles de recharge ce qui équivaut à environ 79% d'état de santé du coup...). Malgré tout, je ne souhaitais pas remplacer la batterie de suite. Du jour au lendemain, le téléphone s'est mis à perdre en quelques minutes toute sa batterie (+ de 50%) et finit par s'éteindre. J'ai donc décidé de faire remplacer la batterie en boutique. Malgré tout, l'iPhone continu de perdre sans raison apparente toute sa batterie, de façon aléatoire. Le technicien m'ayant remplacé la batterie m'a indiqué qu’un souci au niveau de la carte mère de l'iPhone était potentiellement la cause, mais cela coute beaucoup trop cher à remplacer. Je suis donc très déçu de cet achat auquel j'ai dû à nouveau payer pour une nouvelle batterie. Il ne fonctionne toujours pas correctement et qui possède encore ce défaut très impactant !",1,négatif
96,J’ai commandé un iPhone 12 reconditionné et il est dans un état comme neuve. Cependant la batterie se décharge très vite si vous l’utilisez plus que d’habitude (je suis pas une adepte du portable) . Vraiment dommage au niveau de la batterie. Sinon il est parfait,4,positif
97,Nous avons offert ce téléphone le 8 octobre la batterie est passée de 100% à 94% en 3 semaines Elle perd 30 % en 30min impossible de l utiliser une journée en charge pleine il tient à peine une matinée,1,négatif
98,"Très satisfait du produit, je l'ai beaucoup aimé, et surtout, la livraison a été très rapide ??",5,positif
99,Parfait la couleur est magnifique,5,positif
100,J’ai commandé le téléphone en août il a toujours été protéger devant et derrière il tombe une fois le derrière cassé en haut je suis dégoûté !!sachant que j’ai pris le payement en plusieurs fois (je paye encore).. Et le Face ID demande souvent le code…,3,neutre
101,Bonjour j’ai commandé iPhone 12 bien reçu je ne peux pas créer de iCloud sur le téléphone Je ne suis pas du content je demande un retour merci.,1,négatif
102,Super couleur magnifique ma fille heureuse,5,positif
103,"Ma batterie se décharge en seulement 2/3h sans l'utiliser, batterie non reconnu par le téléphone, écran non apple et non reconnu, pour un état comme neuf je m'attendais à beaucoup mieux.",2,négatif
104,Bon produit conforme à nos attentes . À voir dans le temps,5,positif
105,Impeccable aucun problème aucune marque de fatigue comme neuf,5,positif
106,"Emballage très soigné, livraison rapide, batterie intact. Pas une rayure. Boutique sérieuse",5,positif
107,Même pas un mois d utiliser il est déjà HS,1,négatif
108,"Téléphone I phone 12 reçut en excellent état. Reconditionné, dans un état impeccable comme neuf.rien a redire et je recommande à 100%.",5,positif
109,Excellent produit et vendeur très réactif.,5,positif
110,Je l’es depuis mtn 1 mois et marche tres bien bug absolument pas la capacité de la batterie est a 100% tien de 7h du matin jusque 21h sans le charger recommandé,5,positif
111,"D’abord on reçoit la version blanche au lieu de violet, mais surtout batterie et écrans non reconnus par le système et batterie qui se décharge en moins de 4 heures avec une utilisation normale… Produit retourné.",1,négatif
112,J'ai acheter L' iPhone 12 en violet le 27 septembre 2024 et je le reçu le lendemain livraison très rapide . Le produit était conforme a la description j'en suis très ravi . Il est d'une beauté incroyable avec aucune imperfection et avec un prix attractif . Je remercie beaucoup le vendeur et je le recommande vivement a 100% les yeux fermer . Merci beaucoup . Super cadeau d'anniversaire :),5,positif
113,Aucun problème avec ce tephone je suis satisfait et il tiens la charge,4,positif
114,Ça fait a peine 2 mois que je l'ai la batterie est déjà a 89% ? Je trouve que la batterie ce décharge vite. Chargeur ne fonctionne pas.,3,neutre
115,"J’ai acheter mon telephone il y’a 4mois et il est a 80% (batterie), il est tombé deux fois et il est protéger a l’avant et a l’arrière les deux coter on casser mais quand l’avant c’est cassé il ne marchais plus du tout.",1,négatif
116,Ce téléphone correspond tout à fait mes attentes on dirait un neuf j’en suis ravies un conseil achetez chez c discount,5,positif
117,Mauvaise qualité ne surtout pas acheter,1,négatif
118,"Téléphone au top, super performance pour un téléphone reconditionné",5,positif
119,N'achetez rien chez lui !,1,négatif
120,Vendeur très professionnel je recommande vivement d'acheter chez ce professionnel Le descriptif est conforme au produit La livraison et l'emballage sont soignés Un reconditionné en excellent état Pas de surprise Batterie 100 % Aucun impact verre trempé posé dessus merci,5,positif
121,Très très bon téléphone,5,positif
122,Deuxième téléphone acheté chez Cdiscount les 2 Présenter comme en excellent état et utilisation de ces téléphones non intensive je tiens à le préciser et pourtant on retrouve le même problème la batterie a 100% au départ et dés les 3 premiers mois d’utilisation batterie a 87%??? Et c’est le même problème avec cet iPhone 12?,2,négatif
123,"Telephone en parfait état. Je conseille la garantie casse car elle est très efficace, le téléphone est tombé 1 mois après l’achat , rdv pris le jour chez le prestataire, en 20 min l’écran était remplacé.",5,positif
124,"Très satisfaite de mon achat, conforme aux indi, état neuf, performance de la batterie 100%",5,positif
125,Je suis ravie de mon achat. Première fois que j’achète en reconditionné. Le téléphone est nickel. À voir dans le temps maintenant… la batterie par contre je trouve pas son autonomie au top. Elle décharge vite. Je recharge au moins une fois par jour. C’est le seul bémol pour le moment. Sinon téléphone vraiment top.,5,positif
126,En excellent état comme neuf ! Batterie à 100%,5,positif
127,Je recommande très satisfaite,5,positif
128,"Bien réceptionné l'iPhone 12 chargé à 100%, cependant petit bémol il y a pas de chargeur dans la boîte. Il y a un fil avec un embout pour iphone et une sortie pour un smartphone ? J'avoue que je ne comprends pas pourquoi, il n'y a pas de chargeur D' iphone",2,négatif
129,Je suis satisfaite de cet achat. La livraison s'est très bien passée. Le téléphone est beau. Pour le moment je n'ai rien à signaler. Je recommande Cdiscount.,5,positif
130,"ecran recu completement décollé ,",1,négatif
131,Reçus rapidement Batterie à 100%,5,positif
132,"Première commande d'un produit reconditionné reçue moins de 48 h après commande. Produit vraiment comme neuf, pas une seule trace d'usure, batterie 100%. Vraiment ravie. Je recommande.",5,positif
133,Ne fait que s éteindre depuis que je l ai c est barbant,1,négatif
134,Vraiment satisfaite du téléphone aucune rayure.... chargeur fourni et livraison rapide,5,positif
135,IPHONE 12 recus le 7/ 08 super nickel comme neuf batterie a 100 % avec une coque tres content je recommande ce vendeur je vais meme surement en prendre un autre style Iphone 13 Pro Max rapide super embalage aucun soucis Merci a vous et a bientot,5,positif
136,"Parfait marche nickel , comme neuf à recommander vraiment sérieux !!",5,positif
137,Recu tres vite tres emballé Il correspond parfaitement a la description Et après une semaine d utilisation je suis pleinement satisfaite,5,positif
138,"Ça fait mon deuxième iPhone que j’achète chez ce vendeur, impeccable, comme neuf sans aucune rayure, batterie à 100% et envoie rapide. Je recommande le vendeur.",5,positif
139,Contente je les commende le 29 et je les reçu le 1 août reçu non abîmé,5,positif
140,Dans l’ensemble je suis assez contente de mon iPhone. En plus c’est mon premier. En revanche régulièrement il s’éteint tout seul sens raison,2,négatif
141,J’ai offert ce téléphone à ma fille pour son anniversaire et il ne fonctionne déjà plus !,1,négatif
142,A peine 1 an que je l'ai que le téléphone ne fonctionne plus. La batterie est totalement HS et la vitre arrière s'est fissuré comme du papier. Je vous conseille de mettre certes un peu plus chère mais au moins vous aurez un téléphone mieux que celui-ci. A BANNIR !,1,négatif
143,"C’est des iPhone, rhabillés avec des écrans et des verres très fragiles. Il se fissure pour un rien.",1,négatif
144,Très satisfait. Produit comme neuf,5,positif
145,"Acheté pour ma fille de 14 ans, le téléphone est parfaitement adapté en 2024 et délivre toujours un très niveau de perfomance, avecun design agréable. Très content de la qualité du produit reconditionné.",5,positif
146,Super génial Je recommande,5,positif
147,"livré sans aucun accessoires! 6mois d’utilisation la batterie chauffe et indique être en état de réparation. la vitre arrière s’est cassé sans raison le micro a un dis fonctionnement, les personnes m’entendent mal",1,négatif
148,"Excellent état, batterie moyenne.",5,positif
149,Parfait aucune rayure batterie 100% rien à dire. Le seul petit bémol est le chargeur avec côté usb qui n’est pas le chargeur original mais c’est un détail,4,positif
150,"Batterie 100% et il est impeccable, je recommande !",5,positif
151,Parfait je recommande à 200% mes enfants sont ravis aucun soucis,5,positif
152,Bon disigne puissant et rapide mais seul bémol la batterie ce décharge très vite Il es vraiment faible,4,positif
153,"J'étais très satisfaite de mon iphone que j'avais reçu avec un état de batterie à 100% mais au bout de deux mois d'utilisation elle est descendu à 83% alors que je suis les conseils d'apple pour garder ma batterie en vie. Très déçue car pour le prix j'aurai aimé pouvoir l'utilise plus de 4 mois mais si ça continue comme ça, l'état de batterie sera à 70% d'ici septembre et mon iphone ne sera plus utilisable",2,négatif
154,"Bon rapport qualité/prix, la commande s'est faite en temps et en heures. Pas de bosses, rainures ou autre. La batterie n'est pas optimum mais tout fonctionne bien jusque ici",5,positif
155,Ma fille est très contente de son cadeau,5,positif
156,"J’étais un peu perplexe du pris au départ, je suis au finale satisfaite aucun défaut apparent ni même technique. Batterie à 100%, vérifier sur Apple avec le numéro de série, c’est un vrai. Rien à dire",5,positif
157,Livraison rapide en bon état extérieur mais ne tiens pas la charge. Vraiment déçue.,1,négatif
158,"Reçu comme du neuf, avec une coque et le fil pour recharger, je ne note pas sa performance encore car je n est pas encore utilisé.",5,positif
159,Il fonctionne très bien ravie,5,positif
160,Ses parfait il y le chargeur une coque avec l iPhone,5,positif
161,Recu rapidement. Le prix est abordables. Il est super beau. Je l ai pris en excellent etat mais il a un eclat sur l ecran qui se voit legerement. Dommage.,4,positif
162,"Ce produit ne me convient pas...il faut une e-sim,du coup la puce de ma fille n'est pas compatible. Il aurait fallu le préciser.",1,négatif
163,"Téléphone neuf rien a dire, batterie a 100% aucun problème depuis 2 mois",5,positif
164,Le téléphone n'avait pas la batterie à 100%,2,négatif
165,Téléphone pratique Mais sa batterie diminue rapidement,5,positif
166,L'écran qui clignote de partout avec des bandes roses afficher sur l'écrans,1,négatif
167,"Bravo CDiscount Je le conseille pour tout le monde C’est de l’arnaque, des téléphones voilà",5,positif
168,Le téléphone fonctionne très bien,5,positif
169,J’ai commandé le violet et j’ai reçu le noir sur le descriptif c’est dit comme neuf l’état de la batterie et de 87 % il y’a seulement le câble de charge sans rien d’autre,3,neutre
170,"j'ai mis 4 étoiles le iphone est dans un excelent état y a rien a dire l'envoie aussi impecable ,j'ai pas mis 5 étoiles car comme tout les iphone reconditionné la batterie meme indiquant 100 pour cent ne tiens pas la demis journé",4,positif
171,Le téléphone en lui même impeccable niveau batterie 100% ect mais pas de chargeur fourni !!,2,négatif
172,ma fille est très contente de son telephone,5,positif
173,Livraison rapide Produit conforme à la description Livré avec film et coque,5,positif
174,Délais de livraison scrupuleusement respectés. Le téléphone n’a pas la moindre rayure ou coup ou trace. Il est livré dans une boîte en carton en tout point semblable au neuf. Excellent achat je suis très satisfait.,5,positif
175,Reçu niquel mais je ne peux répondre aux appels que sur haut parleur car pas de sons en appel normal,4,positif
176,"Extérieur en parfait état mais impossible de le mettre en route, il reste bloqué sur la pomme… Dégoûté car c’est un cadeau..",1,négatif
177,Ça doit être mon 50eme i phone et je n’ai jamais eu un qui tenait autant de temps en batterie et même Les neufs,5,positif
178,Smartphone en excellent état comme neuf batterie à 100% aucune rayures. Très bonne qualité merci pour cet excellent service je n'hésiterais pas à repasser commande,5,positif
179,"Tout est parfait , la livraison, le produit etc…. Mais c’est dommage qu’on reçoit pas l’embout de chargeur qui va avec. Mais sinon c’est un très bon blanc pour ceux qui recherchent ce genre de produit je vous le recommande fortement",5,positif
180,"très bon produit , mon fils est content Merci Cdiscount",5,positif
181,Téléphone en très bon état juste très déçu de l’avoir reçu sans chargeur et sans coque de téléphone,3,neutre
182,Ravie de cette achat pour ma fille de 12 ans. Il est magnifique. On le dirai neuf. Je recommande vivement ce revendeur. Petit aparté merci à C discount pour la rapidité du remboursement qui nous a permis d en recommander 1 rapidement car le 1er a eu un problème de transport .,5,positif
183,"Je ne recommande pas du tout. Le vendeur m’es déjà remplacé l’ancien téléphone défectueux par un autre. Mais celui-ci est pire, problème d’écran tactile, problème de chauffe et problème de batterie qui ne tient pas alors que ça fait même pas 7mois que je l’ai. Je veux l’intervention de cdiscount pour trouver une solution car je ne veux pas renvoyer une 2eme fois le téléphone et avoir encore une fois un téléphone défectueux comme celui-ci.",1,négatif
184,Produit reçut en très bon état et en heure je suis vraiment satisfait,4,positif
185,Superbe iPhone 12 je recommande. La batterie en santé été à 100% aucune rayure aucun accroc. Il y avait une coque de protection et un film de protection. Je l’ai pris en mauve. La seule chose il se décharge vite mais sa passe quand même et normalement obligatoire des écouteurs mais il n’y en avait pas. Bref je recommande ??,5,positif
186,Le iphone était bien possible dans 40 jours il y a un problème de charge,3,neutre
187,Juste magnifique comme neuf… Merci,5,positif
188,"L'iPhone 12 fonctionne très bien. Et la couleur est superbe! La batterie était bien à 100%. Je m'interroge juste si l'étanchéité est garantie selon les normes d'Apple... Bien à vous, Hugobello.",5,positif
189,Livraison rapide et soignée. Vendeur au top.,5,positif
190,"Rien à dire tout es parfait j’ai reçu la boîte avec chargeur prise + câble , l’iPhone es comme neuf ! Écran de protection déjà posé. État de la batterie à 100% rien à dire . Niveau qualité prix je ne regrette pas d’avoir acheté un reconditionné.",5,positif
191,"Au début tout allait bien, maintenant même écrire cet avis, c’est une galère , des parties de l’écran fonctionne plus et ça régulièrement et je n’en peux plus ! Je vous le déconseille.",2,négatif
192,"Reçu très rapidement très bien emballé avec coque , chargeur et verre de protection déjà posé , le téléphone est comme neuf rien à dire je le recommande fortement",5,positif
193,"BIEN ASSEMBLÉ, MAIS DE DIFFÉRENTES PIÈCES. Le téléphone est comme un constructeur. Le corps est une version américaine, le numéro d'Imei montre que c'est une version de 64gb de l'Amérique et d'une autre couleur. La carte mère et la mémoire ne sont pas connues. Il devait y avoir un câble type-c dans la boîte, mais on a mis un câble usb-A. La batterie et l'écran ont été remplacés, la batterie n'est pas originale.",2,négatif
194,Le téléphone fonctionne très bien état nickel,5,positif
195,Super ma fille est contente de très bonne qualité pour un reconditionné,5,positif
196,"Vraiment nickel,on dirait un neuf",5,positif
197,j'ai eu des soucis il s'eteint sans raison,1,négatif
198,"Livraison rapide, téléphone vraiment splendide. Mise en route rapide, fonctionne parfaitement. Bravo.",5,positif
199,"Ce produit correspond à mes attentes, manque peut-être un film de protection sur écran",5,positif
200,Magnifique rien à dire comme un téléphone neuf bien emballé je suis trop contente de l’achat,5,positif
201,"Très satisfaite de mon iPhone 12 en très bonne état , fourni avec le câble de chargeur uniquement.",5,positif
202,"Avec des appréciations car vendeur pas connu, nous avons recu l'iphone dans une boite avec coque transparente, chargeur dans un Excellent état. L'iphone 12 reconditionné fonctionne parfaitement ma fille est ravie. Je recommande sans problème et vous remercie.",5,positif
203,Envoi très rapide vraiment comme neuf état impeccable je recommande,5,positif
204,"Alor la je suis scotché, aucune rayure fluide. Accessoire câble, coque pa de verre trempé, pa grave j’en commanderais. Il et a 100% nhestité pa pour le prix.",5,positif
205,"Très beau téléphone, état impeccable, livré rapidement",5,positif
206,L’appareil photo Vibre dégoûté,2,négatif
207,Rien à signaler Batterie 100% Aucun coup,5,positif
208,"iPhone 12: Qualité : téléphone en parfait état, écran tactile impeccable, pas une seule griffe ni rayure. Pas de traces d’usure sur l’ensemble du téléphone. Visuellement neuf. iOS: Vendu avec iOS 16. Mise à jour iOS sans aucun problème. Batterie : État de santé : 100% Sur l’utilisation : Pas de problème technique, la batterie tient la charge, le téléphone ne présente pas problème technique à l’utilisation à ce jour. Vendeur de confiance.",5,positif
209,Fonctionne très bien. Livraison rapide Très satisfait,4,positif
210,"iPhone livré avec chargeur , verre trempé et coque dans sa boîte . Excellent état , fonctionne parfaitement et état de la batterie à 100%. Merci ma fille est ravie !!! Nous recommandons vivement !!",5,positif
211,produit neuf sans défaut et batterie neuve.,5,positif
212,"Pour un reconditionné je ne pouvais pas rêver mieux, tiens la charge rien à redire. Top",5,positif
213,Super satisfaite il on ajouté une coque et un verre tremper,4,positif
214,"Super téléphone, qualité parfaite comme neuf sauf que… la capacité maximum de la batterie était de 100%, 1 mois je suis à 94%. C’est mon seul point de déception. Dans quelques semaines je vais sûrement devoir payer 100e une batterie neuve !",3,neutre
215,Très bon produit Reçu rapidement,4,positif
216,Après à peine 1 mois d’utilisation la batterie est descendu à 95% et l’écran beug énormément il se met à faite des choses tout seule. Parfois je suis obliger de l’éteindre (avec beaucoup de difficulté) pour arrêter le faite qui sélectionne des applications et envoie des messages tout seul.,2,négatif
217,Téléphone conforme à la description livraison rapide,5,positif
218,Le circuit de charge avais un problème donc j’ai dus le réparer,1,négatif
219,"Livraison expresse. Appareil comme neuf, bien emballé, livré avec coque et cordon (pas de chargeur). État de la batterie à 100 %. Transfert rapide de mes données iPhone X à iPhone 12 sans difficulté. Je n’ai pas encore testé l’appareil photos mais les premières impressions sont très satisfaisantes. Vendeur au top.",5,positif
220,Reçu rapidement très satisfaite fonctionne correctement pour l’instant qualité de l’appareil rien à dire,5,positif
